/real_pose/header/stamp/sec,/real_pose/header/stamp/nanosec,/real_pose/pose/position/x,/real_pose/pose/position/y,/real_pose/pose/position/z,/real_pose/pose/orientation/x,/real_pose/pose/orientation/y,/real_pose/pose/orientation/z,/real_pose/pose/orientation/w,/real_pose/header/frame_id,
1.73245e+09,1.13824e+08,0.514055,-0.444767,-3.31398e-06,1.45864e-05,-0.00122306,0.0139249,0.999902,world,
1.73245e+09,2.13522e+08,0.516762,-0.444626,-2.94844e-06,1.41892e-05,-0.00122467,0.0139771,0.999902,world,
1.73245e+09,3.13896e+08,0.521614,-0.44437,2.08146e-06,1.57422e-05,-0.00120704,0.0140383,0.999901,world,
1.73245e+09,4.137e+08,0.529061,-0.443977,2.03413e-06,1.64389e-05,-0.00124816,0.0141489,0.999899,world,
1.73245e+09,5.13568e+08,0.529061,-0.443977,2.03413e-06,1.64389e-05,-0.00124816,0.0141489,0.999899,world,
1.73245e+09,6.14521e+08,0.536732,-0.443568,1.93403e-06,1.64292e-05,-0.0012388,0.0142598,0.999898,world,
1.73245e+09,7.14247e+08,0.540454,-0.443369,-2.99764e-06,1.70854e-05,-0.00124383,0.0143155,0.999897,world,
1.73245e+09,8.13637e+08,0.544849,-0.443139,2.04763e-06,1.65704e-05,-0.00123967,0.0144125,0.999895,world,
1.73245e+09,9.13263e+08,0.552518,-0.44273,2.09623e-06,1.61984e-05,-0.00119728,0.0145297,0.999894,world,
1.73245e+09,1.39034e+07,0.552744,-0.442718,2.08383e-06,1.62267e-05,-0.00119961,0.0145296,0.999894,world,
1.73245e+09,1.14029e+08,0.560643,-0.442291,1.14902e-06,1.67514e-05,-0.00128372,0.0146393,0.999892,world,
1.73245e+09,2.13658e+08,0.564254,-0.442097,1.65655e-06,1.71061e-05,-0.00126623,0.0146975,0.999891,world,
1.73245e+09,3.14385e+08,0.568083,-0.441896,2.17942e-06,1.67683e-05,-0.00121803,0.0147842,0.99989,world,
1.73245e+09,4.13224e+08,0.575643,-0.441485,-3.43772e-06,1.25558e-05,-0.00124522,0.0148905,0.999888,world,
1.73245e+09,5.1476e+08,0.576548,-0.441434,-3.88066e-06,1.3735e-05,-0.00129078,0.0148885,0.999888,world,
1.73245e+09,6.13761e+08,0.584553,-0.441002,2.08056e-06,1.67889e-05,-0.00119503,0.0150359,0.999886,world,
1.73245e+09,7.13446e+08,0.587937,-0.440816,2.16105e-06,1.7302e-05,-0.00122574,0.0150889,0.999885,world,
1.73245e+09,8.14516e+08,0.591999,-0.440592,1.96911e-06,1.76863e-05,-0.0012492,0.0151413,0.999885,world,
1.73245e+09,9.14056e+08,0.599557,-0.440176,-2.99455e-06,1.61228e-05,-0.00119823,0.0152526,0.999883,world,
1.73245e+09,1.33068e+07,0.600913,-0.4401,-2.94732e-06,1.86695e-05,-0.00127332,0.0152713,0.999883,world,
1.73245e+09,1.13623e+08,0.607561,-0.439737,1.9344e-06,1.78141e-05,-0.001244,0.0154016,0.999881,world,
1.73245e+09,2.14113e+08,0.612976,-0.439436,2.0295e-06,1.80711e-05,-0.00124652,0.0154742,0.999879,world,
1.73245e+09,3.14722e+08,0.615002,-0.439327,2.14805e-06,1.75188e-05,-0.00120554,0.0155286,0.999879,world,
1.73245e+09,4.13386e+08,0.622333,-0.438919,-2.04613e-06,2.15688e-05,-0.00123635,0.0156405,0.999877,world,
1.73245e+09,5.1352e+08,0.625266,-0.438756,-3.27668e-06,1.3528e-05,-0.00123293,0.0156849,0.999876,world,
1.73245e+09,6.14347e+08,0.629893,-0.438493,1.91632e-06,1.82475e-05,-0.00123787,0.0157408,0.999875,world,
1.73245e+09,7.13443e+08,0.637222,-0.438082,-2.75984e-06,2.07286e-05,-0.00124564,0.0158589,0.999873,world,
1.73245e+09,8.14229e+08,0.638011,-0.438038,1.70115e-06,1.86071e-05,-0.00126464,0.0158822,0.999873,world,
1.73245e+09,9.14052e+08,0.645901,-0.437597,2.16173e-06,1.85788e-05,-0.00123499,0.0160241,0.999871,world,
1.73245e+09,1.41468e+07,0.648946,-0.437425,-2.13314e-06,2.38418e-05,-0.00123736,0.0160686,0.99987,world,
1.73245e+09,1.13796e+08,0.653458,-0.437169,-2.01914e-06,2.70428e-05,-0.00125607,0.0161399,0.999869,world,
1.73245e+09,2.13503e+08,0.660903,-0.436746,-3.5645e-06,1.1607e-05,-0.00125014,0.016248,0.999867,world,
1.73245e+09,3.13589e+08,0.660903,-0.436746,-3.5645e-06,1.1607e-05,-0.00125014,0.016248,0.999867,world,
1.73245e+09,4.14299e+08,0.668352,-0.436317,-2.91007e-06,2.43593e-05,-0.00126251,0.0163262,0.999866,world,
1.73245e+09,5.13237e+08,0.671847,-0.436119,1.54488e-06,1.93993e-05,-0.00128482,0.0163944,0.999865,world,
1.73245e+09,6.13951e+08,0.675904,-0.43589,1.99905e-06,1.92535e-05,-0.00124644,0.0164785,0.999863,world,
1.73245e+09,7.14483e+08,0.683685,-0.435441,-3.14358e-06,2.05346e-05,-0.00122361,0.0165857,0.999862,world,
1.73245e+09,8.13594e+08,0.685375,-0.435345,2.04901e-06,1.93773e-05,-0.00124334,0.0166261,0.999861,world,
1.73245e+09,9.14374e+08,0.691018,-0.435015,1.91341e-06,1.96231e-05,-0.00125033,0.016682,0.99986,world,
1.73245e+09,1.3505e+07,0.697558,-0.434637,1.96162e-06,2.01499e-05,-0.00127284,0.0167907,0.999858,world,
1.73245e+09,1.13883e+08,0.698456,-0.434588,2.01481e-06,1.96238e-05,-0.00124309,0.0168311,0.999858,world,
1.73245e+09,2.13474e+08,0.705785,-0.434162,-3.48869e-06,1.46561e-05,-0.00123983,0.0169501,0.999856,world,
1.73245e+09,3.13528e+08,0.709279,-0.433958,2.02001e-06,1.93698e-05,-0.00121007,0.017006,0.999855,world,
1.73245e+09,4.1414e+08,0.713113,-0.433734,2.02421e-06,1.94553e-05,-0.00121112,0.0170662,0.999854,world,
1.73245e+09,5.13589e+08,0.720558,-0.433295,1.9277e-06,2.03262e-05,-0.0012553,0.0171763,0.999852,world,
1.73245e+09,6.13421e+08,0.721906,-0.43322,2.1061e-06,1.99029e-05,-0.00122797,0.0172278,0.999851,world,
1.73245e+09,7.14128e+08,0.728218,-0.432849,2.20518e-06,1.96189e-05,-0.00119788,0.0173376,0.999849,world,
1.73245e+09,8.13487e+08,0.733746,-0.432518,-2.78444e-06,2.12224e-05,-0.00118566,0.0174026,0.999848,world,
1.73245e+09,9.14196e+08,0.735775,-0.432398,-2.32482e-06,2.0763e-05,-0.00124052,0.0174486,0.999847,world,
1.73245e+09,1.37665e+07,0.74344,-0.431944,-2.03386e-06,2.26042e-05,-0.0012313,0.0175762,0.999845,world,
1.73245e+09,1.135e+08,0.746256,-0.431778,2.15854e-06,2.0179e-05,-0.00121381,0.0176313,0.999844,world,
1.73245e+09,2.14043e+08,0.751105,-0.431488,-2.72903e-06,2.08402e-05,-0.00119178,0.0176987,0.999843,world,
1.73245e+09,3.13466e+08,0.758095,-0.431069,-3.09152e-06,1.84893e-05,-0.00121802,0.0178182,0.999841,world,
1.73245e+09,4.13983e+08,0.758773,-0.431028,-2.44128e-06,2.25025e-05,-0.00122025,0.0178193,0.99984,world,
1.73245e+09,5.13852e+08,0.766218,-0.430576,-2.98277e-06,1.82318e-05,-0.00122508,0.0179142,0.999839,world,
1.73245e+09,6.13494e+08,0.77095,-0.430293,-3.15121e-06,2.1003e-05,-0.00125227,0.0180142,0.999837,world,
1.73245e+09,7.14458e+08,0.774224,-0.430091,1.46759e-06,2.14959e-05,-0.00128458,0.0180356,0.999837,world,
1.73245e+09,8.13611e+08,0.781771,-0.429639,-1.95766e-06,2.35322e-05,-0.0012342,0.0181952,0.999834,world,
1.73245e+09,9.13663e+08,0.784027,-0.429502,-3.05029e-06,2.25978e-05,-0.00124826,0.0182259,0.999833,world,
1.73245e+09,1.43203e+07,0.789552,-0.429165,2.13209e-06,2.10125e-05,-0.00121318,0.0183051,0.999832,world,
1.73245e+09,1.13455e+08,0.796089,-0.428766,2.21048e-06,2.12136e-05,-0.0012166,0.0184216,0.99983,world,
1.73245e+09,2.13613e+08,0.797105,-0.428703,-3.02501e-06,1.99654e-05,-0.0012195,0.0184234,0.99983,world,
1.73245e+09,3.14398e+08,0.804545,-0.428246,-2.78099e-06,2.20009e-05,-0.00120499,0.0185444,0.999827,world,
1.73245e+09,4.13268e+08,0.809054,-0.427969,-3.12211e-06,2.39993e-05,-0.00124843,0.0186247,0.999826,world,
1.73245e+09,5.14274e+08,0.812103,-0.427777,1.90786e-06,2.17241e-05,-0.00123168,0.0186427,0.999825,world,
1.73245e+09,6.13408e+08,0.820326,-0.427273,-2.71216e-06,2.2566e-05,-0.00121579,0.0188152,0.999822,world,
1.73245e+09,7.13485e+08,0.821341,-0.42721,2.13578e-06,2.10879e-05,-0.00118362,0.0188213,0.999822,world,
1.73245e+09,8.14593e+08,0.827768,-0.426809,-3.39818e-06,1.71541e-05,-0.00124186,0.0189166,0.99982,world,
1.73245e+09,9.13529e+08,0.833404,-0.426459,-2.79614e-06,2.4819e-05,-0.00117736,0.0190085,0.999819,world,
1.73245e+09,1.44444e+07,0.835327,-0.426333,1.89879e-06,2.25234e-05,-0.00124974,0.019007,0.999819,world,
1.73245e+09,1.13854e+08,0.844226,-0.42578,-3.0963e-06,2.28629e-05,-0.00121417,0.0191769,0.999815,world,
1.73245e+09,2.13548e+08,0.845917,-0.425673,1.82595e-06,2.26188e-05,-0.00125007,0.019212,0.999815,world,
1.73245e+09,3.14153e+08,0.852228,-0.425278,2.07732e-06,2.25668e-05,-0.00123241,0.0193226,0.999813,world,
1.73245e+09,4.13514e+08,0.857868,-0.424918,1.55647e-06,2.33227e-05,-0.00128481,0.019383,0.999811,world,
1.73245e+09,5.1425e+08,0.860457,-0.424757,-3.13793e-06,2.34582e-05,-0.00123876,0.0194388,0.99981,world,
1.73245e+09,6.13559e+08,0.868009,-0.424278,1.73807e-06,2.33078e-05,-0.00126316,0.0195715,0.999808,world,
1.73245e+09,7.13606e+08,0.870601,-0.424113,-2.76092e-06,2.17914e-05,-0.00123269,0.0196036,0.999807,world,
1.73245e+09,8.14557e+08,0.875445,-0.423807,2.04348e-06,2.31013e-05,-0.00123742,0.0197055,0.999805,world,
1.73245e+09,9.13735e+08,0.882432,-0.423361,2.15676e-06,2.27687e-05,-0.00120901,0.0198175,0.999803,world,
1.73245e+09,1.45286e+07,0.882996,-0.423324,-3.11396e-06,2.34523e-05,-0.00121655,0.0198663,0.999802,world,
1.73245e+09,1.13593e+08,0.890225,-0.42278,1.51501e-06,3.1253e-05,-0.00126882,0.0261255,0.999658,world,
1.73245e+09,2.1349e+08,0.894097,-0.422447,-2.61405e-06,4.68574e-05,-0.00124585,0.030053,0.999548,world,
1.73245e+09,3.13732e+08,0.897858,-0.422097,-2.94514e-06,3.47624e-05,-0.00120001,0.0338674,0.999426,world,
1.73245e+09,4.1373e+08,0.904926,-0.421356,-2.73911e-06,5.27043e-05,-0.00124305,0.0410336,0.999157,world,
1.73245e+09,5.13857e+08,0.9057,-0.42127,1.5776e-06,5.17221e-05,-0.00128392,0.0418202,0.999124,world,
1.73245e+09,6.13696e+08,0.91276,-0.42042,1.51351e-06,6.09132e-05,-0.00128325,0.0490015,0.998798,world,
1.73245e+09,7.13814e+08,0.916173,-0.41997,-2.88732e-06,6.1736e-05,-0.00123375,0.0524745,0.998621,world,
1.73245e+09,8.14116e+08,0.919908,-0.419444,-3.52104e-06,6.94129e-05,-0.00121531,0.0562634,0.998415,world,
1.73245e+09,9.1376e+08,0.92727,-0.418339,1.70483e-06,7.88909e-05,-0.00126229,0.0637631,0.997964,world,
1.73245e+09,1.4333e+07,0.929352,-0.418003,-2.87708e-06,8.08398e-05,-0.00122001,0.0658862,0.997826,world,
1.73245e+09,1.14702e+08,0.934388,-0.417154,-2.80852e-06,9.10567e-05,-0.0012269,0.0710148,0.997475,world,
1.73245e+09,2.13406e+08,0.940947,-0.415971,-3.64202e-06,9.00747e-05,-0.00124006,0.0777129,0.996975,world,
1.73245e+09,3.14322e+08,0.941714,-0.415829,1.88723e-06,9.9139e-05,-0.00127509,0.0785007,0.996913,world,
1.73245e+09,4.14168e+08,0.949012,-0.41439,-3.25834e-06,0.000106214,-0.00123,0.0859559,0.996298,world,
1.73245e+09,5.13514e+08,0.952279,-0.413714,-2.76573e-06,0.000113138,-0.00126893,0.0893127,0.996003,world,
1.73245e+09,6.14117e+08,0.956184,-0.412867,-3.12737e-06,0.000115755,-0.00123141,0.0933092,0.995636,world,
1.73245e+09,7.13923e+08,0.963335,-0.41124,-3.5001e-06,0.000115259,-0.00122545,0.100667,0.994919,world,
1.73245e+09,8.13391e+08,0.964955,-0.410855,1.61963e-06,0.000126536,-0.00123839,0.102327,0.99475,world,
1.73245e+09,9.14493e+08,0.970459,-0.409506,-3.0206e-06,0.000128983,-0.00118522,0.108002,0.99415,world,
1.73245e+09,1.4766e+07,0.976376,-0.40798,1.71683e-06,0.000133228,-0.00117143,0.114114,0.993467,world,
1.73245e+09,1.13845e+08,0.977561,-0.407669,-2.9634e-06,0.000140349,-0.00120143,0.115348,0.993324,world,
1.73245e+09,2.13703e+08,0.985063,-0.405606,-2.96274e-06,0.000154152,-0.00124926,0.123122,0.992391,world,
1.73245e+09,3.14072e+08,0.987624,-0.404868,-2.72957e-06,0.000160881,-0.00124306,0.125772,0.992058,world,
1.73245e+09,4.14338e+08,0.992416,-0.40345,1.51527e-06,0.00015895,-0.00121681,0.130732,0.991417,world,
1.73245e+09,5.13267e+08,0.998792,-0.401489,1.56439e-06,0.000170889,-0.00124481,0.137377,0.990518,world,
1.73245e+09,6.13637e+08,0.999321,-0.40132,-2.76063e-06,0.00017516,-0.00122567,0.137923,0.990442,world,
1.73245e+09,7.14146e+08,1.0063,-0.399057,-2.69617e-06,0.00018314,-0.00126056,0.145229,0.989397,world,
1.73245e+09,8.1326e+08,1.0103,-0.397702,-3.19138e-06,0.000186215,-0.00122383,0.149394,0.988777,world,
1.73245e+09,9.14468e+08,1.01325,-0.396688,-2.60815e-06,0.00019861,-0.00126016,0.152498,0.988303,world,
1.73245e+09,1.37333e+07,1.02005,-0.394253,1.55862e-06,0.000196979,-0.00122812,0.159624,0.987177,world,
1.73245e+09,1.13564e+08,1.02276,-0.39325,1.53402e-06,0.000198492,-0.00121342,0.162468,0.986713,world,
1.73245e+09,2.14295e+08,1.02681,-0.39172,-3.41785e-06,0.000197085,-0.00117953,0.16675,0.985999,world,
1.73245e+09,3.13692e+08,1.03354,-0.389099,1.63687e-06,0.000214327,-0.00122259,0.173907,0.984761,world,
1.73245e+09,4.13304e+08,1.03426,-0.38881,-2.7345e-06,0.000215385,-0.00120517,0.17468,0.984625,world,
1.73245e+09,5.14393e+08,1.04075,-0.386168,1.85232e-06,0.000221164,-0.00120454,0.181627,0.983367,world,
1.73245e+09,6.13868e+08,1.04576,-0.384054,-3.00166e-06,0.000217706,-0.00116403,0.187032,0.982353,world,
1.73245e+09,7.14162e+08,1.0474,-0.383353,-2.91877e-06,0.000227499,-0.00120316,0.188806,0.982014,world,
1.73245e+09,8.14175e+08,1.0541,-0.3804,-2.74125e-06,0.000253612,-0.00126283,0.196111,0.980581,world,
1.73245e+09,9.13885e+08,1.05744,-0.378889,1.97073e-06,0.000255074,-0.00125745,0.199768,0.979842,world,
1.73245e+09,1.43441e+07,1.06066,-0.377402,1.9713e-06,0.000253313,-0.00122609,0.203319,0.979112,world,
1.73245e+09,1.14502e+08,1.06737,-0.374223,-2.59597e-06,0.000253049,-0.00118496,0.210795,0.97753,world,
1.73245e+09,2.13499e+08,1.06877,-0.373543,-2.97233e-06,0.00025868,-0.00119109,0.212341,0.977195,world,
1.73245e+09,3.1448e+08,1.07383,-0.371042,2.11486e-06,0.00026824,-0.00120641,0.218038,0.975939,world,
1.73245e+09,4.14058e+08,1.07956,-0.36812,2.0032e-06,0.000283245,-0.00123521,0.224491,0.974475,world,
1.73245e+09,5.14387e+08,1.08064,-0.367562,-3.12857e-06,0.000271918,-0.0012,0.225735,0.974188,world,
1.73245e+09,6.14049e+08,1.087,-0.364183,2.02311e-06,0.000272463,-0.00114284,0.23295,0.972488,world,
1.73245e+09,7.13723e+08,1.09031,-0.36238,2.08171e-06,0.000285271,-0.00117613,0.236724,0.971576,world,
1.73245e+09,8.13935e+08,1.0938,-0.360441,2.0104e-06,0.000300252,-0.00121595,0.240713,0.970596,world,
1.73245e+09,9.13494e+08,1.10014,-0.35682,2.05807e-06,0.000296485,-0.00116304,0.248041,0.968749,world,
1.73245e+09,1.41217e+07,1.1011,-0.356258,2.00867e-06,0.000308247,-0.00120336,0.249135,0.968468,world,
1.73245e+09,1.1378e+08,1.10634,-0.353153,-3.26005e-06,0.000315016,-0.00121051,0.255218,0.966883,world,
1.73245e+09,2.1351e+08,1.11117,-0.350214,2.00074e-06,0.000314919,-0.00117033,0.260849,0.965379,world,
1.73245e+09,3.13825e+08,1.11267,-0.349282,1.98233e-06,0.000322623,-0.00119063,0.262622,0.964898,world,
1.73245e+09,4.14307e+08,1.11875,-0.345432,-2.21737e-06,0.000332679,-0.00118537,0.269775,0.962923,world,
1.73245e+09,5.13869e+08,1.12098,-0.343989,-2.94359e-06,0.000330983,-0.00117441,0.272417,0.962178,world,
1.73245e+09,6.14163e+08,1.12478,-0.341491,2.02524e-06,0.000341758,-0.00119058,0.276906,0.960896,world,
1.73245e+09,7.13355e+08,1.13048,-0.337645,1.97046e-06,0.000362358,-0.00122933,0.283689,0.958916,world,
1.73245e+09,8.13838e+08,1.13129,-0.337087,-2.90731e-06,0.000344438,-0.00117345,0.284694,0.958618,world,
1.73245e+09,9.13959e+08,1.13665,-0.333343,1.88463e-06,0.000360875,-0.00119066,0.291133,0.956682,world,
1.73245e+09,1.37883e+07,1.14115,-0.330115,2.01688e-06,0.000363661,-0.00117533,0.296575,0.955009,world,
1.73245e+09,1.13996e+08,1.14267,-0.329009,-2.60548e-06,0.000363343,-0.00116188,0.298437,0.954428,world,
1.73245e+09,2.1356e+08,1.14871,-0.324514,-2.63672e-06,0.000371427,-0.00115595,0.305822,0.952088,world,
1.73245e+09,3.13655e+08,1.15039,-0.323243,1.97367e-06,0.000376169,-0.00116691,0.30789,0.951421,world,
1.73245e+09,4.13581e+08,1.15451,-0.320062,-2.834e-06,0.000371575,-0.00113336,0.312974,0.949761,world,
1.73245e+09,5.13425e+08,1.15972,-0.31594,-2.60364e-06,0.00038799,-0.00114844,0.319462,0.947598,world,
1.73245e+09,6.1427e+08,1.16024,-0.315522,-3.06632e-06,0.000387975,-0.00115872,0.320105,0.947381,world,
1.73245e+09,7.13647e+08,1.1665,-0.310395,1.55458e-06,0.000419656,-0.00121449,0.327955,0.944692,world,
1.73245e+09,8.13405e+08,1.1688,-0.308477,-3.33557e-06,0.000415683,-0.00120132,0.330864,0.943678,world,
1.73245e+09,9.14564e+08,1.17217,-0.305607,-2.72589e-06,0.000411209,-0.00116421,0.335166,0.942158,world,
1.73245e+09,1.39737e+07,1.17759,-0.300877,1.98293e-06,0.000421018,-0.00116023,0.342129,0.939652,world,
1.73245e+09,1.14222e+08,1.17809,-0.300435,1.96671e-06,0.000424058,-0.00116603,0.342767,0.93942,world,
1.73245e+09,2.14141e+08,1.1832,-0.295836,1.48801e-06,0.0004406,-0.00118613,0.349386,0.936978,world,
1.73245e+09,3.13855e+08,1.18678,-0.29253,1.9922e-06,0.000443822,-0.00117591,0.354068,0.935219,world,
1.73245e+09,4.14822e+08,1.18856,-0.290864,1.95614e-06,0.00043829,-0.00115264,0.356412,0.934328,world,
1.73245e+09,5.14429e+08,1.19385,-0.285813,1.96957e-06,0.000440264,-0.00113217,0.363415,0.931627,world,
1.73245e+09,6.14101e+08,1.19567,-0.284036,-2.59701e-06,0.000449662,-0.00113575,0.365854,0.930672,world,
1.73245e+09,7.14454e+08,1.19922,-0.280521,1.36691e-06,0.000474434,-0.00119366,0.370602,0.928791,world,
1.73245e+09,8.13741e+08,1.2035,-0.276186,-2.58879e-06,0.000476521,-0.00116379,0.376403,0.926455,world,
1.73245e+09,9.14076e+08,1.2045,-0.275157,1.88098e-06,0.000456466,-0.00112217,0.377782,0.925894,world,
1.73245e+09,1.44503e+07,1.21008,-0.269299,-3.23286e-06,0.000473645,-0.00115169,0.385439,0.922732,world,
1.73245e+09,1.14336e+08,1.21204,-0.267194,-2.97186e-06,0.000463845,-0.00109964,0.388172,0.921586,world,
1.73245e+09,2.14372e+08,1.21519,-0.263761,-2.99287e-06,0.000490163,-0.00115824,0.392557,0.919727,world,
1.73245e+09,3.13866e+08,1.21926,-0.259228,1.96855e-06,0.00049933,-0.00115316,0.398297,0.917256,world,
1.73245e+09,4.14529e+08,1.22013,-0.258236,1.88955e-06,0.000487517,-0.00112199,0.399556,0.916708,world,
1.73245e+09,5.14631e+08,1.22492,-0.252714,1.90347e-06,0.000498757,-0.0011246,0.406412,0.913689,world,
1.73245e+09,6.13553e+08,1.22729,-0.249925,-2.9391e-06,0.000486665,-0.00108137,0.40983,0.912161,world,
1.73245e+09,7.13814e+08,1.22977,-0.246945,1.94089e-06,0.000522081,-0.00115293,0.413445,0.910528,world,
1.73245e+09,8.13175e+08,1.23398,-0.241795,1.96441e-06,0.000528219,-0.00114563,0.419635,0.907692,world,
1.73245e+09,9.13818e+08,1.23474,-0.240851,-3.04883e-06,0.00051078,-0.00110996,0.420776,0.907164,world,
1.73245e+09,1.3844e+07,1.23927,-0.235109,-2.69309e-06,0.000524372,-0.00110052,0.427551,0.90399,world,
1.73245e+09,1.13602e+08,1.24136,-0.232387,1.91945e-06,0.000529579,-0.00111267,0.430723,0.902483,world,
1.73245e+09,2.13859e+08,1.24398,-0.228942,-2.85067e-06,0.000545411,-0.00113636,0.43471,0.90057,world,
1.73245e+09,3.13835e+08,1.24799,-0.223518,1.84896e-06,0.000542538,-0.00110761,0.440936,0.897538,world,
1.73245e+09,4.14233e+08,1.24845,-0.222892,-2.72392e-06,0.000533613,-0.00108535,0.441648,0.897188,world,
