/real_pose/header/stamp/sec,/real_pose/header/stamp/nanosec,/real_pose/pose/position/x,/real_pose/pose/position/y,/real_pose/pose/position/z,/real_pose/pose/orientation/x,/real_pose/pose/orientation/y,/real_pose/pose/orientation/z,/real_pose/pose/orientation/w,/real_pose/header/frame_id,
1.73243e+09,4.44216e+08,0.0104046,0.889549,-2.63643e-06,3.14152e-05,-0.00127748,0.0456788,0.998955,world,
1.73243e+09,5.44474e+08,0.0104094,0.889748,-2.627e-06,3.15311e-05,-0.00127828,0.0456908,0.998955,world,
1.73243e+09,6.44091e+08,0.0104142,0.889952,-2.57782e-06,7.83576e-05,-0.00127562,0.0457034,0.998954,world,
1.73243e+09,7.43904e+08,0.010419,0.890151,-2.5433e-06,7.83504e-05,-0.00127508,0.045716,0.998954,world,
1.73243e+09,8.43693e+08,0.010424,0.890352,-2.62698e-06,3.1579e-05,-0.00127828,0.0457283,0.998953,world,
1.73243e+09,9.43705e+08,0.0104281,0.890521,-2.62697e-06,3.15924e-05,-0.00127828,0.0457388,0.998953,world,
1.73243e+09,4.39602e+07,0.0104327,0.890712,-2.53504e-06,7.83925e-05,-0.00127592,0.0457504,0.998952,world,
1.73243e+09,1.43989e+08,0.0104375,0.890907,-2.62696e-06,3.16231e-05,-0.00127828,0.0457627,0.998952,world,
1.73243e+09,2.43914e+08,0.0104422,0.891101,-2.62695e-06,3.16384e-05,-0.00127828,0.0457747,0.998951,world,
1.73243e+09,3.43915e+08,0.0104469,0.891294,-2.62695e-06,3.16537e-05,-0.00127828,0.0457866,0.99895,world,
1.73243e+09,4.43558e+08,0.0104514,0.891485,-2.53501e-06,7.84537e-05,-0.00127592,0.0457982,0.99895,world,
1.73243e+09,5.43772e+08,0.010456,0.891673,-2.54325e-06,7.84707e-05,-0.00127507,0.0458102,0.998949,world,
1.73243e+09,6.43904e+08,0.0104607,0.891866,-2.54324e-06,7.84859e-05,-0.00127507,0.0458221,0.998949,world,
1.73243e+09,7.44344e+08,0.0104653,0.892059,-2.54324e-06,7.85011e-05,-0.00127507,0.0458341,0.998948,world,
1.73243e+09,8.43701e+08,0.0104701,0.892248,-2.66192e-06,3.1565e-05,-0.00127733,0.045846,0.998948,world,
1.73243e+09,9.44364e+08,0.0104746,0.892435,-2.652e-06,3.16787e-05,-0.00127805,0.0458573,0.998947,world,
1.73243e+09,4.37691e+07,0.010479,0.892621,-2.53497e-06,7.85433e-05,-0.00127591,0.0458683,0.998947,world,
1.73243e+09,1.43503e+08,0.0104835,0.892804,-2.6619e-06,3.16089e-05,-0.00127733,0.0458803,0.998946,world,
1.73243e+09,2.43592e+08,0.010488,0.892995,-2.57772e-06,7.8598e-05,-0.00127561,0.0458916,0.998946,world,
1.73243e+09,3.43747e+08,0.0104926,0.893178,-2.62688e-06,3.18027e-05,-0.00127827,0.045903,0.998945,world,
1.73243e+09,4.44836e+08,0.0104972,0.893365,-2.6363e-06,3.17172e-05,-0.00127747,0.0459148,0.998945,world,
1.73243e+09,5.44378e+08,0.0105023,0.893581,-2.54319e-06,7.8621e-05,-0.00127507,0.045928,0.998944,world,
1.73243e+09,6.44252e+08,0.0105071,0.893776,-2.63628e-06,3.17496e-05,-0.00127747,0.0459401,0.998943,world,
1.73243e+09,7.44571e+08,0.010512,0.893975,-2.62685e-06,3.18655e-05,-0.00127827,0.0459521,0.998943,world,
1.73243e+09,8.43746e+08,0.0105171,0.894187,-2.63627e-06,3.17819e-05,-0.00127747,0.0459654,0.998942,world,
1.73243e+09,9.44054e+08,0.0105223,0.894408,-2.53491e-06,7.86839e-05,-0.0012759,0.0459784,0.998942,world,
1.73243e+09,4.36296e+07,0.0105273,0.894614,-2.57767e-06,7.87253e-05,-0.0012756,0.0459913,0.998941,world,
1.73243e+09,1.43508e+08,0.0105319,0.894797,-2.62682e-06,3.19302e-05,-0.00127827,0.0460026,0.998941,world,
1.73243e+09,2.439e+08,0.0105365,0.894994,-2.56786e-06,7.87324e-05,-0.00127644,0.0460142,0.99894,world,
1.73243e+09,3.43936e+08,0.0105413,0.895183,-2.62681e-06,3.19606e-05,-0.00127827,0.0460263,0.998939,world,
1.73243e+09,4.43784e+08,0.0105458,0.89537,-2.63623e-06,3.1875e-05,-0.00127747,0.0460381,0.998939,world,
1.73243e+09,5.44742e+08,0.0105504,0.895562,-2.54312e-06,7.87765e-05,-0.00127506,0.0460497,0.998938,world,
1.73243e+09,6.44302e+08,0.0105551,0.895755,-2.54312e-06,7.87916e-05,-0.00127506,0.0460616,0.998938,world,
1.73243e+09,7.44177e+08,0.0105596,0.895942,-2.57763e-06,7.88294e-05,-0.00127559,0.0460729,0.998937,world,
1.73243e+09,8.43543e+08,0.0105641,0.89613,-2.56782e-06,7.88215e-05,-0.00127643,0.0460839,0.998937,world,
1.73243e+09,9.43673e+08,0.0105687,0.896317,-2.53485e-06,7.88336e-05,-0.00127589,0.0460956,0.998936,world,
1.73243e+09,4.36437e+07,0.0105732,0.896504,-2.54309e-06,7.88502e-05,-0.00127505,0.0461075,0.998936,world,
1.73243e+09,1.4459e+08,0.0105779,0.896697,-2.54309e-06,7.88653e-05,-0.00127505,0.0461193,0.998935,world,
1.73243e+09,2.44369e+08,0.0105827,0.896886,-2.66176e-06,3.19298e-05,-0.00127732,0.0461312,0.998935,world,
1.73243e+09,3.44616e+08,0.0105871,0.897078,-2.57759e-06,7.89183e-05,-0.00127559,0.0461424,0.998934,world,
1.73243e+09,4.44777e+08,0.0105917,0.897265,-2.56778e-06,7.89104e-05,-0.00127643,0.0461534,0.998934,world,
1.73243e+09,5.43803e+08,0.0105972,0.897484,-2.65183e-06,3.20758e-05,-0.00127804,0.0461674,0.998933,world,
1.73243e+09,6.44305e+08,0.0106018,0.897677,-2.65182e-06,3.20909e-05,-0.00127804,0.0461793,0.998932,world,
1.73243e+09,7.43733e+08,0.0106069,0.897883,-2.63614e-06,3.20718e-05,-0.00127747,0.046192,0.998932,world,
1.73243e+09,8.44436e+08,0.0106117,0.898082,-2.62671e-06,3.21879e-05,-0.00127826,0.0462039,0.998931,world,
1.73243e+09,9.43552e+08,0.0106165,0.898281,-2.6518e-06,3.21381e-05,-0.00127804,0.0462162,0.998931,world,
1.73243e+09,4.43984e+07,0.0106212,0.898479,-2.57755e-06,7.90277e-05,-0.00127558,0.0462281,0.99893,world,
1.73243e+09,1.43791e+08,0.0106259,0.898672,-2.57754e-06,7.90427e-05,-0.00127558,0.0462398,0.99893,world,
1.73243e+09,2.4467e+08,0.0106303,0.898849,-2.63611e-06,3.21473e-05,-0.00127746,0.046251,0.998929,world,
1.73243e+09,3.43869e+08,0.0106347,0.89903,-2.65178e-06,3.21966e-05,-0.00127804,0.0462619,0.998929,world,
1.73243e+09,4.43708e+08,0.0106394,0.899223,-2.65177e-06,3.22117e-05,-0.00127804,0.0462736,0.998928,world,
1.73243e+09,5.43803e+08,0.0106439,0.899415,-2.56771e-06,7.90781e-05,-0.00127642,0.0462847,0.998927,world,
1.73243e+09,6.4351e+08,0.0106485,0.899602,-2.53474e-06,7.90901e-05,-0.00127588,0.0462963,0.998927,world,
1.73243e+09,7.43777e+08,0.0106532,0.899795,-2.53474e-06,7.91051e-05,-0.00127588,0.0463081,0.998926,world,
1.73243e+09,8.44107e+08,0.010658,0.89999,-2.62664e-06,3.23369e-05,-0.00127826,0.0463202,0.998926,world,
1.73243e+09,9.43813e+08,0.0106626,0.900178,-2.63606e-06,3.22509e-05,-0.00127746,0.046332,0.998925,world,
1.73243e+09,4.39462e+07,0.0106671,0.900369,-2.54297e-06,7.91514e-05,-0.00127503,0.0463434,0.998925,world,
1.73243e+09,1.44459e+08,0.0106718,0.900562,-2.54296e-06,7.91664e-05,-0.00127503,0.0463552,0.998924,world,
1.73243e+09,2.43833e+08,0.0106765,0.900751,-2.66163e-06,3.22314e-05,-0.00127731,0.046367,0.998924,world,
1.73243e+09,3.43549e+08,0.010681,0.900943,-2.57747e-06,7.92193e-05,-0.00127557,0.0463781,0.998923,world,
1.73243e+09,4.43788e+08,0.0106859,0.901138,-2.66162e-06,3.22615e-05,-0.00127731,0.0463904,0.998923,world,
1.73243e+09,5.4377e+08,0.0106906,0.901331,-2.66161e-06,3.22765e-05,-0.00127731,0.0464022,0.998922,world,
1.73243e+09,6.44066e+08,0.0106953,0.901529,-2.54293e-06,7.92414e-05,-0.00127503,0.0464139,0.998921,world,
1.73243e+09,7.43614e+08,0.0106999,0.901712,-2.65168e-06,3.24054e-05,-0.00127804,0.046425,0.998921,world,
1.73243e+09,8.43822e+08,0.0107041,0.901891,-2.54292e-06,7.92695e-05,-0.00127503,0.0464359,0.99892,world,
1.73243e+09,9.43533e+08,0.0107084,0.902062,-2.636e-06,3.23973e-05,-0.00127746,0.0464464,0.99892,world,
1.73243e+09,4.36082e+07,0.0107129,0.902253,-2.54291e-06,7.92975e-05,-0.00127502,0.0464579,0.998919,world,
1.73243e+09,1.4404e+08,0.0107174,0.902441,-2.57742e-06,7.93354e-05,-0.00127556,0.046469,0.998919,world,
1.73243e+09,2.44271e+08,0.0107223,0.90264,-2.5429e-06,7.93274e-05,-0.00127502,0.0464813,0.998918,world,
1.73243e+09,3.44488e+08,0.0107273,0.902841,-2.62654e-06,3.25584e-05,-0.00127826,0.0464933,0.998918,world,
1.73243e+09,4.43709e+08,0.0107323,0.903046,-2.66155e-06,3.24095e-05,-0.00127731,0.0465062,0.998917,world,
1.73243e+09,5.44338e+08,0.0107372,0.903246,-2.63596e-06,3.2489e-05,-0.00127746,0.0465181,0.998917,world,
1.73243e+09,6.44385e+08,0.0107418,0.903443,-2.53462e-06,7.93879e-05,-0.00127586,0.0465295,0.998916,world,
1.73243e+09,7.44055e+08,0.0107467,0.903638,-2.62652e-06,3.26202e-05,-0.00127825,0.0465415,0.998916,world,
1.73243e+09,8.44059e+08,0.0107515,0.903837,-2.65161e-06,3.25702e-05,-0.00127803,0.0465537,0.998915,world,
1.73243e+09,9.43787e+08,0.0107564,0.904037,-2.66152e-06,3.24861e-05,-0.0012773,0.046566,0.998914,world,
1.73243e+09,4.34374e+07,0.0107611,0.904234,-2.54284e-06,7.94505e-05,-0.00127501,0.0465777,0.998914,world,
1.73243e+09,1.43715e+08,0.0107658,0.904423,-2.66151e-06,3.2516e-05,-0.0012773,0.0465894,0.998913,world,
1.73243e+09,2.43751e+08,0.0107703,0.904611,-2.65158e-06,3.263e-05,-0.00127803,0.0466004,0.998913,world,
1.73243e+09,3.44041e+08,0.0107747,0.904796,-2.53457e-06,7.94923e-05,-0.00127585,0.0466112,0.998912,world,
1.73243e+09,4.43546e+08,0.0107789,0.904971,-2.56753e-06,7.95086e-05,-0.00127639,0.0466215,0.998912,world,
1.73243e+09,5.43537e+08,0.0107832,0.905146,-2.57733e-06,7.95443e-05,-0.00127555,0.0466325,0.998911,world,
1.73243e+09,6.43591e+08,0.0107878,0.905334,-2.56752e-06,7.95366e-05,-0.00127639,0.0466434,0.998911,world,
1.73243e+09,7.43773e+08,0.0107924,0.905516,-2.63588e-06,3.26644e-05,-0.00127745,0.0466552,0.99891,world,
1.73243e+09,8.44293e+08,0.0107972,0.90572,-2.56751e-06,7.95663e-05,-0.00127639,0.0466667,0.99891,world,
1.73243e+09,9.4378e+08,0.0108021,0.905915,-2.65154e-06,3.27306e-05,-0.00127803,0.046679,0.998909,world,
1.73243e+09,4.38614e+07,0.0108069,0.906114,-2.66145e-06,3.26464e-05,-0.0012773,0.0466913,0.998909,world,
1.73243e+09,1.43716e+08,0.0108116,0.906312,-2.54278e-06,7.96104e-05,-0.001275,0.0467029,0.998908,world,
1.73243e+09,2.43778e+08,0.0108172,0.906537,-2.62642e-06,3.2844e-05,-0.00127825,0.0467163,0.998907,world,
1.73243e+09,3.43902e+08,0.0108217,0.906729,-2.53451e-06,7.9641e-05,-0.00127584,0.0467276,0.998907,world,
1.73243e+09,4.43635e+08,0.0108265,0.906918,-2.63584e-06,3.27723e-05,-0.00127745,0.0467395,0.998906,world,
1.73243e+09,5.44447e+08,0.0108312,0.907111,-2.63583e-06,3.27872e-05,-0.00127745,0.0467511,0.998906,world,
1.73243e+09,6.44081e+08,0.0108357,0.907302,-2.54275e-06,7.96864e-05,-0.001275,0.0467625,0.998905,world,
1.73243e+09,7.43877e+08,0.0108402,0.90749,-2.57726e-06,7.97243e-05,-0.00127554,0.0467735,0.998905,world,
1.73243e+09,8.43732e+08,0.0108449,0.907683,-2.57725e-06,7.97391e-05,-0.00127554,0.0467851,0.998904,world,
1.73243e+09,9.4421e+08,0.0108497,0.907872,-2.65147e-06,3.28812e-05,-0.00127802,0.0467966,0.998904,world,
1.73243e+09,4.38839e+07,0.0108542,0.908059,-2.62636e-06,3.2961e-05,-0.00127825,0.0468077,0.998903,world,
1.73243e+09,1.43877e+08,0.0108589,0.908252,-2.62636e-06,3.29758e-05,-0.00127825,0.0468193,0.998903,world,
1.73243e+09,2.44249e+08,0.0108633,0.908438,-2.54271e-06,7.97734e-05,-0.00127499,0.0468306,0.998902,world,
1.73243e+09,3.43577e+08,0.0108681,0.908627,-2.66136e-06,3.28394e-05,-0.0012773,0.0468422,0.998901,world,
1.73243e+09,4.44225e+08,0.0108728,0.90882,-2.66136e-06,3.28542e-05,-0.00127729,0.0468538,0.998901,world,
1.73243e+09,5.43749e+08,0.0108771,0.909006,-2.5674e-06,7.98185e-05,-0.00127637,0.046864,0.9989,world,
1.73243e+09,6.43699e+08,0.0108818,0.909199,-2.5674e-06,7.98333e-05,-0.00127637,0.0468755,0.9989,world,
1.73243e+09,7.4438e+08,0.0108864,0.909386,-2.53442e-06,7.98446e-05,-0.00127583,0.0468869,0.998899,world,
1.73243e+09,8.44018e+08,0.010891,0.909569,-2.66133e-06,3.29115e-05,-0.00127729,0.0468986,0.998899,world,
1.73243e+09,9.44501e+08,0.0108957,0.909762,-2.66133e-06,3.29263e-05,-0.00127729,0.0469101,0.998898,world,
1.73243e+09,4.35961e+07,0.0108994,0.909924,-2.56738e-06,7.98887e-05,-0.00127637,0.0469189,0.998898,world,
1.73243e+09,1.44072e+08,0.010904,0.910111,-2.5344e-06,7.98999e-05,-0.00127583,0.0469303,0.998897,world,
1.73243e+09,2.44132e+08,0.0109086,0.910294,-2.66131e-06,3.29669e-05,-0.00127729,0.0469419,0.998897,world,
1.73243e+09,3.4448e+08,0.0109133,0.910487,-2.6613e-06,3.29817e-05,-0.00127729,0.0469534,0.998896,world,
1.73243e+09,4.44012e+08,0.010918,0.910685,-2.54264e-06,7.99449e-05,-0.00127498,0.046965,0.998896,world,
1.73243e+09,5.44948e+08,0.0109227,0.910878,-2.54263e-06,7.99596e-05,-0.00127498,0.0469765,0.998895,world,
1.73243e+09,6.44484e+08,0.010928,0.911091,-2.66128e-06,3.30278e-05,-0.00127729,0.0469895,0.998895,world,
1.73243e+09,7.43821e+08,0.010933,0.911301,-2.56733e-06,7.99937e-05,-0.00127636,0.0470011,0.998894,world,
1.73243e+09,8.44674e+08,0.0109378,0.9115,-2.57713e-06,8.00307e-05,-0.00127552,0.0470134,0.998893,world,
1.73243e+09,9.44023e+08,0.0109427,0.911695,-2.66126e-06,3.30738e-05,-0.00127729,0.0470255,0.998893,world,
1.73243e+09,4.36806e+07,0.0109474,0.911892,-2.5426e-06,8.00369e-05,-0.00127498,0.047037,0.998892,world,
1.73243e+09,1.43923e+08,0.010952,0.912075,-2.65133e-06,3.32027e-05,-0.00127802,0.0470478,0.998892,world,
1.73243e+09,2.43607e+08,0.0109566,0.912263,-2.62622e-06,3.32825e-05,-0.00127824,0.0470588,0.998891,world,
1.73243e+09,3.4412e+08,0.0109613,0.912456,-2.62621e-06,3.32972e-05,-0.00127824,0.0470703,0.998891,world,
1.73243e+09,4.44e+08,0.0109656,0.912641,-2.54258e-06,8.00938e-05,-0.00127497,0.0470815,0.99889,world,
1.73243e+09,5.43465e+08,0.0109704,0.91283,-2.66122e-06,3.31603e-05,-0.00127729,0.047093,0.99889,world,
1.73243e+09,6.43967e+08,0.0109749,0.913022,-2.57709e-06,8.01464e-05,-0.00127551,0.0471039,0.998889,world,
1.73243e+09,7.43769e+08,0.0109796,0.913215,-2.57708e-06,8.0161e-05,-0.00127551,0.0471154,0.998889,world,
1.73243e+09,8.43779e+08,0.0109842,0.913398,-2.62618e-06,3.33689e-05,-0.00127824,0.0471263,0.998888,world,
1.73243e+09,9.4377e+08,0.0109886,0.913584,-2.54255e-06,8.01652e-05,-0.00127497,0.0471375,0.998888,world,
1.73243e+09,4.35322e+07,0.0109932,0.913767,-2.65127e-06,3.33314e-05,-0.00127801,0.0471483,0.998887,world,
1.73243e+09,1.43647e+08,0.0109961,0.913892,-2.57706e-06,8.02123e-05,-0.00127551,0.0471556,0.998887,world,
1.73243e+09,2.44437e+08,0.0110006,0.914079,-2.56724e-06,8.02049e-05,-0.00127635,0.0471663,0.998886,world,
1.73243e+09,3.44081e+08,0.0110057,0.91428,-2.66117e-06,3.32704e-05,-0.00127728,0.0471791,0.998886,world,
1.73243e+09,4.43833e+08,0.0110105,0.914484,-2.53426e-06,8.02324e-05,-0.00127581,0.0471905,0.998885,world,
1.73243e+09,5.44506e+08,0.0110153,0.914683,-2.56722e-06,8.02506e-05,-0.00127635,0.0472021,0.998885,world,
1.73243e+09,6.44367e+08,0.0110202,0.914882,-2.57703e-06,8.02873e-05,-0.0012755,0.0472143,0.998884,world,
1.73243e+09,7.44655e+08,0.0110251,0.915077,-2.66115e-06,3.33308e-05,-0.00127728,0.0472263,0.998883,world,
1.73243e+09,8.44443e+08,0.0110299,0.915281,-2.53423e-06,8.02927e-05,-0.0012758,0.0472377,0.998883,world,
1.73243e+09,9.44186e+08,0.0110348,0.915476,-2.62611e-06,3.35266e-05,-0.00127823,0.0472495,0.998882,world,
1.73243e+09,4.45401e+07,0.0110395,0.915673,-2.56719e-06,8.03256e-05,-0.00127634,0.0472607,0.998882,world,
1.73243e+09,1.44011e+08,0.0110443,0.915873,-2.577e-06,8.03622e-05,-0.0012755,0.0472729,0.998881,world,
1.73243e+09,2.43802e+08,0.0110492,0.916072,-2.54247e-06,8.03534e-05,-0.00127496,0.0472849,0.998881,world,
1.73243e+09,3.44128e+08,0.0110542,0.916277,-2.56717e-06,8.03712e-05,-0.00127634,0.0472964,0.99888,world,
1.73243e+09,4.43431e+08,0.0110585,0.916453,-2.57698e-06,8.04059e-05,-0.0012755,0.0473072,0.99888,world,
1.73243e+09,5.44269e+08,0.0110632,0.916646,-2.57697e-06,8.04205e-05,-0.00127549,0.0473186,0.998879,world,
1.73243e+09,6.44233e+08,0.0110679,0.916839,-2.57697e-06,8.04351e-05,-0.00127549,0.04733,0.998878,world,
1.73243e+09,7.44175e+08,0.0110723,0.91702,-2.53417e-06,8.0424e-05,-0.0012758,0.0473405,0.998878,world,
1.73243e+09,8.44264e+08,0.011077,0.917214,-2.53417e-06,8.04386e-05,-0.00127579,0.0473519,0.998877,world,
1.73243e+09,9.44129e+08,0.0110816,0.917401,-2.54242e-06,8.04535e-05,-0.00127495,0.0473633,0.998877,world,
1.73243e+09,4.39836e+07,0.0110863,0.91759,-2.66106e-06,3.35207e-05,-0.00127728,0.0473747,0.998876,world,
1.73243e+09,1.43941e+08,0.011091,0.917783,-2.66106e-06,3.35352e-05,-0.00127728,0.0473861,0.998876,world,
1.73243e+09,2.43839e+08,0.0110956,0.917975,-2.57693e-06,8.05206e-05,-0.00127549,0.0473969,0.998875,world,
1.73243e+09,3.43749e+08,0.0111,0.918156,-2.53414e-06,8.05095e-05,-0.00127579,0.0474074,0.998875,world,
1.73243e+09,4.43682e+08,0.0111047,0.918345,-2.63545e-06,3.36418e-05,-0.00127743,0.0474191,0.998874,world,
1.73243e+09,5.43552e+08,0.0111095,0.918538,-2.63544e-06,3.36563e-05,-0.00127743,0.0474305,0.998874,world,
1.73243e+09,6.44182e+08,0.011114,0.918729,-2.54238e-06,8.05534e-05,-0.00127494,0.0474416,0.998873,world,
1.73243e+09,7.43921e+08,0.0111195,0.918959,-2.56708e-06,8.05732e-05,-0.00127633,0.0474544,0.998873,world,
1.73243e+09,8.44094e+08,0.0111246,0.91916,-2.66101e-06,3.36389e-05,-0.00127727,0.0474672,0.998872,world,
1.73243e+09,9.44084e+08,0.0111294,0.919364,-2.5341e-06,8.06003e-05,-0.00127578,0.0474784,0.998871,world,
1.73243e+09,4.36836e+07,0.0111345,0.919565,-2.65107e-06,3.37696e-05,-0.001278,0.0474906,0.998871,world,
1.73243e+09,1.43488e+08,0.0111391,0.919762,-2.57687e-06,8.06549e-05,-0.00127548,0.047502,0.99887,world,
1.73243e+09,2.43514e+08,0.0111439,0.919956,-2.57687e-06,8.06693e-05,-0.00127548,0.0475134,0.99887,world,
1.73243e+09,3.43679e+08,0.011148,0.92012,-2.65105e-06,3.38113e-05,-0.001278,0.0475232,0.998869,world,
1.73243e+09,4.43651e+08,0.0111525,0.920302,-2.63538e-06,3.37888e-05,-0.00127742,0.0475341,0.998869,world,
1.73243e+09,5.43865e+08,0.0111572,0.920495,-2.63538e-06,3.38033e-05,-0.00127742,0.0475454,0.998868,world,
1.73243e+09,6.43928e+08,0.0111619,0.920688,-2.63537e-06,3.38178e-05,-0.00127742,0.0475567,0.998868,world,
1.73243e+09,7.43712e+08,0.0111666,0.920881,-2.63537e-06,3.38323e-05,-0.00127742,0.047568,0.998867,world,
1.73243e+09,8.43492e+08,0.011171,0.921067,-2.57683e-06,8.07526e-05,-0.00127547,0.0475785,0.998867,world,
1.73243e+09,9.43448e+08,0.0111757,0.921256,-2.65102e-06,3.38965e-05,-0.001278,0.0475898,0.998866,world,
1.73243e+09,4.37807e+07,0.0111802,0.921448,-2.56701e-06,8.07597e-05,-0.00127631,0.0476004,0.998866,world,
1.73243e+09,1.43636e+08,0.0111844,0.921612,-2.6259e-06,3.39888e-05,-0.00127822,0.0476105,0.998865,world,
1.73243e+09,2.44305e+08,0.0111888,0.921798,-2.54229e-06,8.07832e-05,-0.00127493,0.0476215,0.998865,world,
1.73243e+09,3.43812e+08,0.011194,0.922005,-2.65099e-06,3.39526e-05,-0.001278,0.0476336,0.998864,world,
1.73243e+09,4.43865e+08,0.0111986,0.922202,-2.5768e-06,8.08374e-05,-0.00127547,0.047645,0.998864,world,
1.73243e+09,5.44361e+08,0.0112036,0.922397,-2.6609e-06,3.38816e-05,-0.00127727,0.0476568,0.998863,world,
1.73243e+09,6.44334e+08,0.0112084,0.922597,-2.63531e-06,3.39607e-05,-0.00127742,0.0476684,0.998862,world,
1.73243e+09,7.43538e+08,0.0112128,0.922782,-2.57678e-06,8.08807e-05,-0.00127547,0.0476788,0.998862,world,
1.73243e+09,8.43425e+08,0.0112171,0.922957,-2.54225e-06,8.08697e-05,-0.00127492,0.0476893,0.998861,world,
1.73243e+09,9.43609e+08,0.0112215,0.923134,-2.62584e-06,3.41027e-05,-0.00127822,0.0476994,0.998861,world,
1.73243e+09,4.35336e+07,0.011226,0.923315,-2.66087e-06,3.39501e-05,-0.00127727,0.0477104,0.99886,world,
1.73243e+09,1.44011e+08,0.0112305,0.923507,-2.57676e-06,8.09347e-05,-0.00127546,0.0477211,0.99886,world,
1.73243e+09,2.43696e+08,0.0112349,0.923688,-2.53396e-06,8.09235e-05,-0.00127576,0.0477315,0.998859,world,
1.73243e+09,3.44086e+08,0.0112395,0.923871,-2.66085e-06,3.39916e-05,-0.00127727,0.0477428,0.998859,world,
1.73243e+09,4.44132e+08,0.0112442,0.924069,-2.54221e-06,8.09524e-05,-0.00127492,0.0477541,0.998858,world,
1.73243e+09,5.44531e+08,0.0112492,0.92427,-2.62581e-06,3.41874e-05,-0.00127821,0.0477656,0.998858,world,
1.73243e+09,6.43869e+08,0.011254,0.924463,-2.6258e-06,3.42018e-05,-0.00127821,0.0477768,0.998857,world,
1.73243e+09,7.43643e+08,0.0112596,0.924693,-2.66083e-06,3.40528e-05,-0.00127726,0.0477907,0.998857,world,
1.73243e+09,8.44535e+08,0.0112643,0.924886,-2.66082e-06,3.40671e-05,-0.00127726,0.0478019,0.998856,world,
1.73243e+09,9.44051e+08,0.0112691,0.925085,-2.63522e-06,3.41462e-05,-0.00127741,0.0478134,0.998855,world,
1.73243e+09,4.37168e+07,0.011274,0.925285,-2.62577e-06,3.4263e-05,-0.00127821,0.0478246,0.998855,world,
1.73243e+09,1.43387e+08,0.0112786,0.925482,-2.56688e-06,8.10604e-05,-0.00127629,0.0478356,0.998854,world,
1.73243e+09,2.43833e+08,0.0112835,0.925681,-2.57669e-06,8.10963e-05,-0.00127545,0.0478476,0.998854,world,
1.73243e+09,3.44251e+08,0.0112881,0.925869,-2.56686e-06,8.10891e-05,-0.00127629,0.0478581,0.998853,world,
1.73243e+09,4.43803e+08,0.0112924,0.926044,-2.57668e-06,8.11232e-05,-0.00127545,0.0478687,0.998853,world,
1.73243e+09,5.44121e+08,0.0112968,0.926225,-2.53389e-06,8.1112e-05,-0.00127575,0.047879,0.998852,world,
1.73243e+09,6.44497e+08,0.0113014,0.926412,-2.54215e-06,8.11263e-05,-0.00127491,0.0478903,0.998852,world,
1.73243e+09,7.43556e+08,0.0113059,0.9266,-2.57666e-06,8.11644e-05,-0.00127545,0.0479009,0.998851,world,
